아파트,지역구,면적,거래금액,건축년도
북한산힐스테이트7차,은평구,84.891,118500,2011.0
불광롯데캐슬,은평구,59.99,97000,2018.0
불광롯데캐슬,은평구,59.99,95000,2018.0
비선아파트,노원구,48.6,44700,1999.0
사당롯데캐슬골든포레,동작구,59.99,153000,2021.0
삼성,마포구,84.985,219000,1997.0
삼성,노원구,59.9,53000,1999.0
삼성래미안,도봉구,84.87,86500,1992.0
삼성서초가든스위트,서초구,181.5,399000,2000.0
삼익파크맨션,강동구,62.91,128000,1982.0
삼익플라주201동,영등포구,84.55,90000,2012.0
삼풍아파트,서초구,130.73,450000,1988.0
삼환,구로구,114.48,81000,1995.0
상계1차현대아파트,노원구,83.92,55000,1993.0
현대1,영등포구,84.75,79000,1992.0
현대홈타운,구로구,59.49,69000,2001.0
홍릉동부,동대문구,59.7,83000,2001.0
홍은동벽산,서대문구,84.78,74800,1997.0
홍제역해링턴플레이스,서대문구,48.21,104000,2024.0
화곡푸르지오,강서구,104.75,120000,2002.0
효성,구로구,84.87,53500,1998.0
휘경베스트빌현대,동대문구,59.92,65000,2000.0
흑석리버파크자이,동작구,84.99,249000,2025.0
힐스테이트 상도 프레스티지,동작구,84.884,175000,2013.0
가양2단지(성지),강서구,34.44,66000,1992.0
e편한세상상도노빌리티,동작구,59.782,192000,2018.0
e편한세상 문래 에듀플라츠,영등포구,59.985,129500,2020.0
SK허브프리모,강남구,70.31,98000,2006.0
DMC한양,서대문구,65.34,77500,1987.0
DMC센트럴아이파크,서대문구,59.91,117000,2018.0
강서한강자이,강서구,59.938,129000,2013.0
강일리버파크10단지,강동구,84.74,125000,2009.0
개화,강서구,101.86,79000,1994.0
리센츠,송파구,27.68,152000,2008.0
마곡13단지힐스테이트마스터,강서구,59.982,149000,2017.0
마곡루나플라체,강서구,22.05,25000,2021.0
마곡엠밸리1단지,강서구,84.92,142500,2014.0
마곡엠밸리7단지,강서구,84.95,198500,2014.0
마포동원베네스트,마포구,58.65,138000,2010.0
목동신시가지4,양천구,47.25,160000,1986.0
문래힐스테이트,영등포구,119.47,195000,2003.0
문정대우푸르지오1차,송파구,84.86,172000,1999.0
미라보(성림),노원구,84.5,47900,2006.0
방배대우유로카운티,서초구,216.15,405000,2002.0
방화5,강서구,49.77,68750,1994.0
방화메이빌,강서구,48.868,49000,2017.0
월곡두산위브,성북구,114.752,93000,2003.0
유원강변,동작구,114.58,180000,2000.0
은빛1단지,노원구,59.95,50000,1998.0
은빛1단지,노원구,59.95,50000,1998.0
이수교KCC스위첸,동작구,84.98,144000,2006.0
이편한세상청계센트럴포레,동대문구,59.96,152000,2021.0
일신건영휴먼빌,강서구,84.93,102500,2004.0
주공2,노원구,44.52,36000,1992.0
주공5,노원구,38.64,40000,1992.0
주공아파트 5단지,송파구,76.5,402700,1978.0
양천벽산블루밍1단지,양천구,59.99,58800,2006.0
레이크팰리스,송파구,84.82,330000,2006.0
상암월드컵파크6단지,마포구,104.32,165000,2005.0
동일스위트리버2차,강서구,59.94,60500,2009.0
동양브로미(102동)A,양천구,83.52,49000,2004.0
래미안세레니티,성북구,84.99,113000,2009.0
우성2,강서구,84.7,102000,1992.0
두산위브센티움,강동구,31.97,15900,2004.0
래미안서초에스티지S,서초구,84.96,355000,2018.0
래미안라센트,성북구,84.99,124000,2011.0
용산파크자이,용산구,123.12,260000,2005.0
래미안공덕5차,마포구,59.959,199000,2011.0
왕십리지웰,성동구,84.957,130000,2009.0
강동렘브란트,강동구,15.86,10500,2014.0
동원데자뷰,양천구,84.925,76300,2012.0
라온유,성북구,109.75,93000,2008.0
우방아파트,성북구,59.98,58000,2001.0
용두두산위브,동대문구,84.99,130500,2009.0
우방아파트,노원구,84.881,75000,2000.0
동일하이빌뉴시티,성북구,188.22,177000,2011.0
영등포푸르지오,영등포구,73.133,144000,2002.0
동아3,구로구,60.0,137000,2000.0
래미안아름숲,동대문구,84.91,122500,2012.0
래미안장안,동대문구,84.774,124000,2003.0
래미안송파파인탑,송파구,87.05,252000,2012.0
우장산힐스테이트,강서구,84.98,157000,2005.0
래미안파크팰리스,송파구,84.936,232500,2007.0
역삼르비앙1,강남구,152.58,155000,2003.0
상암월드컵파크6단지,마포구,104.32,165000,2005.0
상계주공7(고층),노원구,58.01,73000,1988.0
돈암동삼성,성북구,84.59,89000,1999.0
진도1차,금천구,59.94,38500,1996.0
상계주공9(고층),노원구,79.07,79000,1988.0
가양6단지,강서구,58.65,103000,1992.0
상계주공1(고층),노원구,58.01,60000,1988.0
대우,구로구,114.95,72750,1999.0
더샵 퍼스트월드,중랑구,98.91,158024,0.0
서울원 아이파크,노원구,84.317,143090,0.0
중앙하이츠,마포구,83.82,131500,1998.0
대치현대,강남구,85.0,360000,1999.0
상계주공6(고층),노원구,49.94,61000,1988.0
상계주공4(고층),노원구,49.94,59000,1988.0
상계주공6(고층),노원구,58.01,68000,1988.0
서울원 아이파크,노원구,84.317,140390,0.0
상계주공9(고층),노원구,61.52,59500,1988.0
상계주공11(고층),노원구,59.28,60000,1988.0
상계주공11(고층),노원구,68.86,73500,1988.0
한사랑2삼성,강서구,84.96,93000,1999.0
서울원 아이파크,노원구,84.661,147400,0.0
트리지움,송파구,84.83,327000,2007.0
대림아파트,동작구,84.92,167000,1993.0
대림타운,양천구,113.4,65300,1997.0
대명,마포구,84.99,105500,1995.0
대우,성북구,43.11,33000,2001.0
주공아파트 5단지,송파구,82.51,457500,1978.0
청솔,강서구,59.04,64500,1994.0
대림,강서구,89.975,127000,1995.0
동성,강서구,134.94,120000,1995.0
주공아파트 5단지,송파구,82.51,457500,1978.0
코오롱,노원구,84.9,68000,1997.0
대림e-편한세상,동대문구,114.937,113000,2003.0
대림e-편한세상,동대문구,79.35,103000,2003.0
파크리오,송파구,121.63,371500,2008.0
대우,구로구,84.99,69500,1999.0
중랑숲리가,중랑구,84.961,71500,2012.0
동대문롯데캐슬노블레스,동대문구,84.98,169000,2018.0
새롬(1164-13),강남구,59.96,89000,2000.0
서울숲르씨엘,성동구,59.507,137000,2023.0
동부(105동~106동),구로구,59.79,50500,1999.0
더샵서초,서초구,33.06,67000,2006.0
상진지오벨리,양천구,84.98,64000,2009.0
동부골든,구로구,105.21,51000,1998.0
서광등촌마을아파트,강서구,59.67,88000,1999.0
신길레전드힐스,영등포구,13.74,9700,2013.0
포시티,중랑구,14.855,13300,2014.0
길음뉴타운3단지푸르지오,성북구,59.99,85000,2005.0
한진한화그랑빌,노원구,84.97,104000,2002.0
한일유앤아이,구로구,59.647,56500,2005.0
길음뉴타운7단지(두산위브),성북구,59.98,104500,2010.0
길음뉴타운7단지(두산위브),성북구,114.99,138500,2010.0
시앤디아파트,강동구,54.15,71700,2025.0
한사랑2삼성,강서구,84.96,93000,1999.0
한울밸리움,강서구,24.08,36500,2020.0
수유시그니티,강북구,48.59,53000,2023.0
수유벽산2차,강북구,84.22,65000,1994.0
송파파밀리에더퍼스트,송파구,59.807,131000,2023.0
꿈의숲해링턴플레이스,강북구,84.67,92500,2019.0
낙성대현대(296),관악구,84.97,92500,1998.0
낙성대현대아파트,관악구,61.74,65000,1988.0
낙성대현대홈타운,관악구,84.923,111000,2002.0
노원롯데캐슬시그니처,노원구,84.999,109000,2023.0
삼익플라주201동,영등포구,84.55,90000,2012.0
쌍용,동대문구,84.89,83000,2000.0
구의현대6단지,광진구,84.92,177000,1994.0
한강현대,동작구,66.225,225000,1988.0
쌍용,동대문구,84.89,82000,2000.0
신현대11차,강남구,183.41,1100000,1983.0
한신,도봉구,84.94,57000,1995.0
신안1,중랑구,59.96,58000,1999.0
신성,은평구,82.74,54700,1988.0
신림현대,관악구,34.86,44250,1993.0
신동아,영등포구,67.41,59000,1987.0
관악드림(삼성),관악구,59.85,98000,2003.0
관악산벽산타운5,금천구,84.97,58000,2004.0
금천현대,금천구,59.82,57000,2002.0
풍림아이원플러스,서초구,27.643,29500,2004.0
한화포레나미아,강북구,53.985,71983,0.0
금호어울림(580-1),중랑구,59.96,59000,2006.0
한화오벨리스크,마포구,82.14,147500,2004.0
한진한화그랑빌,노원구,114.97,68200,2002.0
한마을,구로구,123.46,101000,1999.0
신길센트럴자이아파트,영등포구,84.98,191000,2021.0
금강아미움(106동),관악구,71.345,84000,2010.0
길음뉴타운3단지푸르지오,성북구,59.99,84000,2005.0
길음뉴타운3단지푸르지오,성북구,84.97,95000,2005.0
길훈,양천구,42.57,28900,1987.0
태릉해링턴플레이스,노원구,84.98,119500,2022.0
꿈의숲SKVIEW,노원구,59.92,86000,2016.0
남가좌동현대,서대문구,84.78,107500,1999.0
태강아파트(아이파크),노원구,49.6,53000,1999.0
상계주공7(고층),노원구,59.39,69000,1988.0
캠퍼스드림오피스텔,동대문구,16.04,20000,2020.0
상계주공9(고층),노원구,45.9,41000,1988.0
상아,노원구,72.73,72700,1989.0
상암월드컵파크3단지,마포구,84.84,125000,2003.0
새한,중랑구,59.77,50700,1998.0
서대문노블루체,서대문구,29.07,28000,2018.0
선사현대아파트,강동구,59.64,135000,2000.0
서대문푸르지오센트럴파크,서대문구,55.25,125500,2023.0
선경(127),성북구,59.17,48500,1998.0
서울숲리버뷰자이,성동구,59.97,219000,2018.0
서울원 아이파크,노원구,91.77,152115,0.0
서초노블레스아파트,서초구,29.47,51000,2019.0
서울원 아이파크,노원구,105.541,162740,0.0
서울원 아이파크,노원구,120.646,196597,0.0
대경홈타운,은평구,13.79,13500,2014.0
공릉우성아파트,노원구,59.44,50500,1995.0
푸른마을3,양천구,59.91,64000,2001.0
광화문스페이스본(101동~105동),종로구,147.31,250000,2008.0
프라비다M,관악구,15.66,16000,2014.0
관악파크푸르지오,관악구,59.98,91400,2014.0
고척파크푸르지오,구로구,59.89,92500,2009.0
관악파크푸르지오,관악구,84.99,98000,2014.0
파크리오,송파구,35.24,140000,2008.0
학마을1단지,양천구,49.98,59500,2000.0
한남아이파크애비뉴,용산구,46.243,90000,2017.0
포레스트힐시티,종로구,18.505,23000,2017.0
관악산휴먼시아2단지,관악구,59.96,59800,2008.0
한라,서초구,59.98,157000,1994.0
극동,성동구,148.23,260000,1986.0
한라,서초구,59.98,157000,1994.0
극동,강북구,84.99,52000,1992.0
극동(105),동작구,119.91,171000,1993.0
벽산,노원구,43.35,30300,1989.0
주공8,노원구,49.72,54000,1993.0
중계무지개,노원구,49.54,52000,1991.0
사랑채,서대문구,75.95,53000,2003.0
주공5,강서구,58.14,92000,1995.0
삼명,구로구,43.74,29500,1977.0
주풍그린빌,강동구,139.61,93000,1996.0
주공1단지,강북구,49.94,55000,1991.0
주공2,동작구,51.66,120000,1995.0
삼성동힐스테이트 1단지,강남구,31.402,159000,2008.0
주공2,노원구,58.65,50800,1992.0
삼성래미안트리베라2단지,강북구,84.29,97000,2010.0
삼성브래뉴,도봉구,58.43,32000,2013.0
전농SK,동대문구,84.95,107000,2000.0
진넥스베르디엠,송파구,59.978,74500,2017.0
중계센트럴파크,노원구,59.75,76500,2016.0
사당우성3,동작구,59.89,156000,1993.0
청솔(시영7),노원구,39.78,39000,1989.0
북가좌삼호,서대문구,75.75,84000,1996.0
북한산팰리스아파트,도봉구,159.03,51800,2001.0
주공4,노원구,59.39,64000,1991.0
제일(코오롱),강서구,59.95,70800,1999.0
청솔2차우성,동대문구,82.49,88000,2000.0
중앙하이츠,성동구,71.85,80000,1989.0
한양3,송파구,126.9,257000,1985.0
은빛1단지,노원구,59.95,51000,1998.0
우정에쉐르(101동),강동구,59.88,53500,2004.0
이수브라운스톤,동대문구,84.9,84000,2005.0
우장산힐스테이트,강서구,84.98,142000,2005.0
우장산숲아이파크,강서구,84.977,145000,2022.0
장안위더스빌,동대문구,136.73,120000,2011.0
장안삼성쉐르빌,동대문구,98.5,68000,2002.0
우성5,영등포구,84.98,86000,1993.0
"우성,현대아파트",구로구,68.7,62000,1987.0
월가타워,도봉구,13.09,8700,2013.0
장미(시영6),노원구,49.5,51000,1989.0
우방,구로구,84.9,60000,1993.0
롯데,동대문구,59.94,68000,2000.0
롯데캐슬(1057-0),양천구,70.91,77400,2010.0
잠실 르엘,송파구,84.833,410000,0.0
마곡현대아파트,강서구,84.95,80000,1999.0
마포용강삼성래미안,마포구,59.98,180000,2003.0
마포중동현대,마포구,59.88,78500,2001.0
마포프레스티지자이,마포구,59.877,240000,2021.0
DMC래미안e편한세상,서대문구,120.95,159000,2012.0
목동롯데캐슬마에스트로,양천구,84.977,140000,2019.0
목동성원,양천구,59.85,107200,2000.0
목동센트럴아이파크위브1단지,양천구,84.98,126300,2020.0
목동신시가지1,양천구,65.34,220000,1985.0
인왕산현대,서대문구,84.9,102000,2000.0
무지개,금천구,53.75,46700,1980.0
동대문더퍼스트데시앙,동대문구,59.807,87000,2019.0
동방,양천구,27.69,14800,1999.0
동아,강서구,114.84,124000,1998.0
동아2,구로구,59.595,125000,2000.0
등촌동아이파크,강서구,84.995,120000,2004.0
동원낙성대,관악구,97.32,97000,2004.0
등촌동아이파크,강서구,84.995,119000,2004.0
"등촌7,8단지주공아파트",강서구,41.85,60000,1994.0
동일하이빌뉴시티,성북구,126.6,120000,2011.0
두산,종로구,84.9,110000,1999.0
두산위브트레지움,동작구,84.97,198000,2011.0
여의도의아침,영등포구,12.03,10200,2012.0
힐스테이트신촌,서대문구,59.84,175000,2023.0
힐스테이트세운센트럴2단지,중구,42.998,75800,2023.0
힐스테이트녹번,은평구,84.898,121700,2019.0
휘경동일하이빌,동대문구,84.997,80500,2005.0
장안삼성쉐르빌,동대문구,98.5,68000,2002.0
에스케이북한산시티,강북구,84.86,68000,2004.0
아크로타워스퀘어,영등포구,59.91,167000,2017.0
아시아선수촌아파트,송파구,99.385,415000,1986.0
아남,서초구,84.96,225000,1989.0
쌍용스윗닷홈,동작구,84.954,130000,2003.0
신현대12차,강남구,170.38,990000,1982.0
신현대,동대문구,84.96,86500,1989.0
신촌푸르지오,서대문구,84.989,205000,2015.0
래미안위브,동대문구,121.64,174000,2014.0
래미안위브,동대문구,84.99,168500,2014.0
래미안아름숲,동대문구,114.92,128000,2012.0
DMC래미안e편한세상,서대문구,120.95,159000,2012.0
DMC파크뷰자이1단지,서대문구,84.968,150000,2015.0
DMC파크뷰자이1단지,서대문구,84.968,152000,2015.0
DMC파크뷰자이3단지,서대문구,84.99,139000,2015.0
FIRSTVIEW,강북구,52.88,35500,2010.0
LG선릉에클라트(B),강남구,36.35,35000,2004.0
SK,송파구,83.8,147000,2001.0
e편한세상광진그랜드파크,광진구,84.995,191500,2021.0
e편한세상신금호파크힐스,성동구,84.932,245000,2019.0
갤러리아팰리스,송파구,163.935,376000,2005.0
거성파스텔,영등포구,84.99,136000,1999.0
돈암현대아파트,성북구,68.76,74000,1991.0
동답한신,동대문구,44.35,48300,1992.0
수명산타워빌,양천구,79.81,52500,2003.0
신금호파크자이,성동구,59.98,208000,2016.0
신답극동,동대문구,53.1,71952,1987.0
신도림LG자이,구로구,84.952,105000,2004.0
신동아,성동구,59.97,123800,1996.0
신반포25,서초구,117.06,440000,1984.0
신성미소지움,구로구,71.04,64800,2003.0
한양7,강남구,106.22,545000,1981.0
한양I-Class,중구,16.37,12750,2013.0
한양I-Class,중구,16.37,12800,2013.0
화랑타운아파트,노원구,84.65,80500,2000.0
한일유앤아이2차,관악구,84.99,76000,2006.0
한진한화그랑빌,노원구,84.97,90000,2002.0
화곡대진(1021-2),강서구,69.84,52800,2007.0
해태보라매타워,관악구,59.94,64500,1996.0
형인휴아름,강북구,83.04,58800,2013.0
현대,노원구,59.95,72500,2000.0
현대1,영등포구,84.75,73000,1992.0
현대연예인,구로구,54.86,49000,1989.0
현대2차,송파구,82.96,110000,1992.0
녹번JR아파트,은평구,59.866,64700,2002.0
사당우성3,동작구,59.89,156000,1993.0
대경홈타운,은평구,13.79,13500,2014.0
대련,송파구,40.97,38000,2001.0
대림,강서구,84.87,104000,1999.0
